Time step,Max. Min-Max Reward
16800,-0.96
16900,-0.96
17000,-0.96
17100,-0.96
17200,-0.96
17300,-0.96
17400,-0.96
17500,-0.96
17600,-0.96
17700,-0.96
17800,-0.96
17900,-0.96
18000,-0.96
18100,-0.96
18200,-0.96
18300,-0.96
18400,-0.96
18500,-0.96
18600,-0.96
18700,-0.96
18800,-0.96
18900,-0.96
19000,-0.96
19100,-0.96
19200,-0.96
19300,-0.96
19400,-0.96
19500,-0.96
19600,-0.96
19700,-0.96
19800,-0.96
19900,-0.96
20000,-0.96
20100,-0.96
20200,-0.96
20300,-0.96
20400,-0.96
20500,-0.96
20600,-0.96
20700,-0.96
20800,-0.96
20900,-0.96
21000,-0.96
21100,-0.96
21200,-0.96
21300,-0.96
21400,-0.96
21500,-0.96
21600,-0.96
21700,-0.96
21800,-0.96
21900,-0.96
22000,-0.96
22100,-0.96
22200,-0.96
22300,-0.96
22400,-0.96
22500,-0.96
22600,-0.96
22700,-0.96
22800,-0.96
22900,-0.96
23000,-0.96
23100,-0.96
23200,-0.96
23300,-0.96
23400,-0.96
23500,-0.96
23600,-0.96
23700,-0.96
23800,-0.96
23900,-0.96
24000,-0.96
24100,-0.96
24200,-0.96
24300,-0.96
24400,-0.96
24500,-0.96
24600,-0.96
24700,-0.96
24800,-0.96
24900,-0.96
25000,-0.96
25100,-0.96
25200,-0.96
25300,-0.96
25400,-0.96
25500,-0.96
25600,-0.96
25700,-0.96
25800,-0.96
25900,-0.96
26000,-0.96
26100,-0.96
26200,-0.96
26300,-0.96
26400,-0.96
26500,-0.96
26600,-0.96
26700,-0.96
26800,-0.96
26900,-0.96
27000,-0.96
27100,-0.96
27200,-0.96
27300,-0.96
27400,-0.96
27500,-0.96
27600,-0.96
27700,-0.96
27800,-0.96
27900,-0.96
28000,-0.96
28100,-0.96
28200,-0.96
28300,-0.96
28400,-0.96
28500,-0.96
28600,-0.96
28700,-0.96
28800,-0.96
28900,-0.96
29000,-0.96
29100,-0.96
29200,-0.96
29300,-0.96
29400,-0.96
29500,-0.96
29600,-0.96
29700,-0.96
29800,-0.96
29900,-0.96
30000,-0.96
30100,-0.96
30200,-0.96
30300,-0.96
30400,-0.96
30500,-0.96
30600,-0.96
30700,-0.96
30800,-0.96
30900,-0.96
31000,-0.96
31100,-0.96
31200,-0.96
31300,-0.96
31400,-0.96
31500,-0.96
31600,-0.96
31700,-0.96
31800,-0.96
31900,-0.96
32000,-0.96
32100,-0.96
32200,-0.96
32300,-0.96
32400,-0.96
32500,-0.96
32600,-0.96
32700,-0.96
32800,-0.96
32900,-0.96
33000,-0.96
33100,-0.96
33200,-0.96
33300,-0.96
33400,-0.96
33500,-0.96
33600,-0.96
33700,-0.96
33800,-0.96
33900,-0.96
34000,-0.96
34100,-0.96
34200,-0.96
34300,-0.96
34400,-0.96
34500,-0.96
34600,-0.96
34700,-0.96
34800,-0.96
34900,-0.96
35000,-0.96
35100,-0.96
35200,-0.96
35300,-0.96
35400,-0.96
35500,-0.96
35600,-0.96
35700,-0.96
35800,-0.96
35900,-0.96
36000,-0.96
36100,-0.96
36200,-0.96
36300,-0.96
36400,-0.96
36500,-0.96
36600,-0.96
36700,-0.96
36800,-0.96
36900,-0.96
37000,-0.96
37100,-0.96
37200,-0.96
37300,-0.96
37400,-0.96
37500,-0.96
37600,-0.96
37700,-0.96
37800,-0.96
37900,-0.96
38000,-0.96
38100,-0.96
38200,-0.96
38300,-0.96
38400,-0.96
38500,-0.96
38600,-0.96
38700,-0.96
38800,-0.96
38900,-0.96
39000,-0.96
39100,-0.96
39200,-0.96
39300,-0.96
39400,-0.96
39500,-0.96
39600,-0.96
39700,-0.96
39800,-0.96
39900,-0.96
40000,-0.96
40100,-0.96
40200,-0.96
40300,-0.96
40400,-0.96
40500,-0.96
40600,-0.96
40700,-0.96
40800,-0.96
40900,-0.96
41000,-0.96
41100,-0.96
41200,-0.96
41300,-0.96
41400,-0.96
41500,-0.96
41600,-0.96
41700,-0.96
41800,-0.96
41900,-0.96
42000,-0.96
42100,-0.96
42200,-0.96
42300,-0.96
42400,-0.96
42500,-0.96
42600,-0.96
42700,-0.96
42800,-0.96
42900,-0.96
43000,-0.96
43100,-0.96
43200,-0.96
43300,-0.96
43400,-0.96
43500,-0.96
43600,-0.96
43700,-0.96
43800,-0.96
43900,-0.96
44000,-0.96
44100,-0.96
44200,-0.96
44300,-0.96
44400,-0.96
44500,-0.96
44600,-0.96
44700,-0.96
44800,-0.96
44900,-0.96
45000,-0.96
45100,-0.96
45200,-0.96
45300,-0.96
45400,-0.96
45500,-0.96
45600,-0.96
45700,-0.96
45800,-0.96
45900,-0.96
46000,-0.96
46100,-0.96
46200,-0.96
46300,-0.96
46400,-0.96
46500,-0.96
46600,-0.96
46700,-0.96
46800,-0.96
46900,-0.96
47000,-0.96
47100,-0.96
47200,-0.96
47300,-0.96
47400,-0.96
47500,-0.96
47600,-0.96
47700,-0.96
47800,-0.96
47900,-0.96
48000,-0.96
48100,-0.96
48200,-0.96
48300,-0.96
48400,-0.96
48500,-0.96
48600,-0.96
48700,-0.96
48800,-0.96
48900,-0.96
49000,-0.96
49100,-0.96
49200,-0.96
49300,-0.96
49400,-0.96
49500,-0.96
49600,-0.96
49700,-0.96
49800,-0.96
49900,-0.96
50000,-0.96
50100,-0.96
50200,-0.96
50300,-0.96
50400,-0.96
50500,-0.96
50600,-0.96
50700,-0.96
50800,-0.96
50900,-0.96
51000,-0.96
51100,-0.96
51200,-0.96
51300,-0.96
51400,-0.96
51500,-0.96
51600,-0.96
51700,-0.96
51800,-0.96
51900,-0.96
52000,-0.96
52100,-0.96
52200,-0.96
52300,-0.96
52400,-0.96
52500,-0.96
52600,-0.96
52700,-0.96
52800,-0.96
52900,-0.96
53000,-0.96
53100,-0.96
53200,-0.96
53300,-0.96
53400,-0.96
53500,-0.96
53600,-0.96
53700,-0.96
53800,-0.96
53900,-0.96
54000,-0.96
54100,-0.96
54200,-0.96
54300,-0.96
54400,-0.96
54500,-0.96
54600,-0.96
54700,-0.96
54800,-0.96
54900,-0.96
55000,-0.96
55100,-0.96
55200,-0.96
55300,-0.96
55400,-0.96
55500,-0.96
55600,-0.96
55700,-0.96
55800,-0.96
55900,-0.96
56000,-0.96
56100,-0.96
56200,-0.96
56300,-0.96
56400,-0.96
56500,-0.96
56600,-0.96
56700,-0.96
56800,-0.96
56900,-0.96
57000,-0.96
57100,-0.96
57200,-0.96
57300,-0.96
57400,-0.96
57500,-0.96
57600,-0.96
57700,-0.96
57800,-0.96
57900,-0.96
58000,-0.96
58100,-0.96
58200,-0.96
58300,-0.96
58400,-0.96
58500,-0.96
58600,-0.96
58700,-0.96
58800,-0.96
58900,-0.96
59000,-0.96
59100,-0.96
59200,-0.96
59300,-0.96
59400,-0.96
59500,-0.96
59600,-0.96
59700,-0.96
59800,-0.96
59900,-0.96
60000,-0.96
60100,-0.96
60200,-0.96
60300,-0.96
60400,-0.96
60500,-0.96
60600,-0.96
60700,-0.96
60800,-0.96
60900,-0.96
61000,-0.96
61100,-0.96
61200,-0.96
61300,-0.96
61400,-0.96
61500,-0.96
61600,-0.96
61700,-0.96
61800,-0.96
61900,-0.96
62000,-0.96
62100,-0.96
62200,-0.96
62300,-0.96
62400,-0.96
62500,-0.96
62600,-0.96
62700,-0.96
62800,-0.96
62900,-0.96
63000,-0.96
63100,-0.96
63200,-0.96
63300,-0.96
63400,-0.96
63500,-0.96
63600,-0.96
63700,-0.96
63800,-0.96
63900,-0.96
64000,-0.96
64100,-0.96
64200,-0.96
64300,-0.96
64400,-0.96
64500,-0.96
64600,-0.96
64700,-0.96
64800,-0.96
64900,-0.96
65000,-0.96
65100,-0.96
65200,-0.96
65300,-0.96
65400,-0.96
65500,-0.96
65600,-0.96
65700,-0.96
65800,-0.96
65900,-0.96
66000,-0.96
66100,-0.96
66200,-0.96
66300,-0.96
66400,-0.96
66500,-0.96
66600,-0.96
66700,-0.96
66800,-0.96
66900,-0.96
67000,-0.96
67100,-0.96
67200,-0.96
67300,-0.96
67400,-0.96
67500,-0.96
67600,-0.96
67700,-0.96
67800,-0.96
67900,-0.96
68000,-0.96
68100,-0.96
68200,-0.96
68300,-0.96
68400,-0.96
68500,-0.96
68600,-0.96
68700,-0.96
68800,-0.96
68900,-0.96
69000,-0.96
69100,-0.96
69200,-0.96
69300,-0.96
69400,-0.96
69500,-0.96
69600,-0.96
69700,-0.96
69800,-0.96
69900,-0.96
70000,-0.96
70100,-0.96
70200,-0.96
70300,-0.96
70400,-0.96
70500,-0.96
70600,-0.96
70700,-0.96
70800,-0.96
70900,-0.96
71000,-0.96
71100,-0.96
71200,-0.96
71300,-0.96
71400,-0.96
71500,-0.96
71600,-0.96
71700,-0.96
71800,-0.96
71900,-0.96
72000,-0.96
72100,-0.96
72200,-0.96
72300,-0.96
72400,-0.96
72500,-0.96
72600,-0.96
72700,-0.96
72800,-0.96
72900,-0.96
73000,-0.96
73100,-0.96
73200,-0.96
73300,-0.96
73400,-0.96
73500,-0.96
73600,-0.96
73700,-0.96
73800,-0.96
73900,-0.96
74000,-0.96
74100,-0.96
74200,-0.96
74300,-0.96
74400,-0.96
74500,-0.96
74600,-0.96
74700,-0.96
74800,-0.96
74900,-0.96
75000,-0.96
75100,-0.96
75200,-0.96
75300,-0.96
75400,-0.96
75500,-0.96
75600,-0.96
75700,-0.96
75800,-0.96
75900,-0.96
76000,-0.96
76100,-0.96
76200,-0.96
76300,-0.96
76400,-0.96
76500,-0.96
76600,-0.96
76700,-0.96
76800,-0.96
76900,-0.96
77000,-0.96
77100,-0.96
77200,-0.96
77300,-0.96
77400,-0.96
77500,-0.96
77600,-0.96
77700,-0.96
77800,-0.96
77900,-0.96
78000,-0.96
78100,-0.96
78200,-0.96
78300,-0.96
78400,-0.96
78500,-0.96
78600,-0.96
78700,-0.96
78800,-0.96
78900,-0.96
79000,-0.96
79100,-0.96
79200,-0.96
79300,-0.96
79400,-0.96
79500,-0.96
79600,-0.96
79700,-0.96
79800,-0.96
79900,-0.96
80000,-0.96
80100,-0.96
80200,-0.96
80300,-0.96
80400,-0.96
80500,-0.96
80600,-0.96
80700,-0.96
80800,-0.96
80900,-0.96
81000,-0.96
81100,-0.96
81200,-0.96
81300,-0.96
81400,-0.96
81500,-0.96
81600,-0.96
81700,-0.96
81800,-0.96
81900,-0.96
82000,-0.96
82100,-0.96
82200,-0.96
82300,-0.96
82400,-0.96
82500,-0.96
82600,-0.96
82700,-0.96
82800,-0.96
82900,-0.96
83000,-0.96
83100,-0.96
83200,-0.96
83300,-0.96
83400,-0.96
83500,-0.96
83600,-0.96
83700,-0.96
83800,-0.96
83900,-0.96
84000,-0.96
84100,-0.96
84200,-0.96
84300,-0.96
84400,-0.96
84500,-0.96
84600,-0.96
84700,-0.96
84800,-0.96
84900,-0.96
85000,-0.96
85100,-0.96
85200,-0.96
85300,-0.96
85400,-0.96
85500,-0.96
85600,-0.96
85700,-0.96
85800,-0.96
85900,-0.96
86000,-0.96
86100,-0.96
86200,-0.96
86300,-0.96
86400,-0.96
86500,-0.96
86600,-0.96
86700,-0.96
86800,-0.96
86900,-0.96
87000,-0.96
87100,-0.96
87200,-0.96
87300,-0.96
87400,-0.96
87500,-0.96
87600,-0.96
87700,-0.96
87800,-0.96
87900,-0.96
88000,-0.96
88100,-0.96
88200,-0.96
88300,-0.96
88400,-0.96
88500,-0.96
88600,-0.96
88700,-0.96
88800,-0.96
88900,-0.96
89000,-0.96
89100,-0.96
89200,-0.96
89300,-0.96
89400,-0.96
89500,-0.96
89600,-0.96
89700,-0.96
89800,-0.96
89900,-0.96
90000,-0.96
90100,-0.96
90200,-0.96
90300,-0.96
90400,-0.96
90500,-0.96
90600,-0.96
90700,-0.96
90800,-0.96
90900,-0.96
91000,-0.96
91100,-0.96
91200,-0.96
91300,-0.96
91400,-0.96
91500,-0.96
91600,-0.96
91700,-0.96
91800,-0.96
91900,-0.96
92000,-0.96
92100,-0.96
92200,-0.96
92300,-0.96
92400,-0.96
92500,-0.96
92600,-0.96
92700,-0.96
92800,-0.96
92900,-0.96
93000,-0.96
93100,-0.96
93200,-0.96
93300,-0.96
93400,-0.96
93500,-0.96
93600,-0.96
93700,-0.96
93800,-0.96
93900,-0.96
94000,-0.96
94100,-0.96
94200,-0.96
94300,-0.96
94400,-0.96
94500,-0.96
94600,-0.96
94700,-0.96
94800,-0.96
94900,-0.96
95000,-0.96
95100,-0.96
95200,-0.96
95300,-0.96
95400,-0.96
95500,-0.96
95600,-0.96
95700,-0.96
95800,-0.96
95900,-0.96
96000,-0.96
96100,-0.96
96200,-0.96
96300,-0.96
96400,-0.96
96500,-0.96
96600,-0.96
96700,-0.96
96800,-0.96
96900,-0.96
97000,-0.96
97100,-0.96
97200,-0.959
97300,-0.959
97400,-0.959
97500,-0.959
97600,-0.959
97700,-0.959
97800,-0.959
97900,-0.959
98000,-0.959
98100,-0.959
98200,-0.959
98300,-0.959
98400,-0.959
98500,-0.959
98600,-0.959
98700,-0.959
98800,-0.959
98900,-0.959
99000,-0.959
99100,-0.959
99200,-0.959
99300,-0.959
99400,-0.959
99500,-0.959
99600,-0.959
99700,-0.959
99800,-0.959
99900,-0.959
100000,-0.959
100100,-0.959
100200,-0.959
100300,-0.959
